CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
F36665,2021-11-08,2021-11-12,5569.250000000001
F36666,2021-11-12,2021-11-12,5569.250000000001
F36667,2021-11-12,2021-11-12,2550.0
F36668,2021-11-12,2021-11-12,330.75050000000005
F36669,2021-11-12,2021-11-12,2185.3500000000004
F36670,2021-11-12,2021-11-12,792.3000000000001
F36671,2021-11-12,2021-11-12,11723.1
F36672,2021-11-12,2021-11-12,100.04000000000002
F36673,2021-11-12,2021-11-12,3407.5008000000003
F36674,2021-11-12,2021-11-12,332.5
F36675,2021-11-16,2021-11-16,136.06
F36676,2021-11-16,2021-11-16,150.0
F36677,2021-11-12,2021-11-16,719.5000000000001
F36678,2021-11-16,2021-11-16,990.0000000000001
F36679,2021-11-16,2021-11-16,990.0000000000001
F36680,2021-11-17,2021-11-16,27868.5
F36681,2021-11-17,2021-11-17,339.67999999999995
F36682,2021-11-17,2021-12-17,1055.0
F36683,2021-11-17,2021-11-17,691.4175
F36684,2021-11-18,2021-11-17,3266.21
F36685,2021-11-18,2021-11-18,1455.16
F36686,2021-11-11,2021-11-18,1815.0000000000002
F36687,2021-11-18,2021-11-18,495.24000000000007
F36688,2021-11-18,2021-12-18,806.4000000000001
F36689,2021-11-17,2021-12-18,1350.0
F36690,2021-11-17,2021-12-18,6930.000000000001
F36691,2021-11-18,2021-11-18,827.0400000000001
F36692,2021-11-15,2021-12-18,4071.0000000000005
F36693,2021-11-15,2021-12-18,4070.0000000000005
F36694,2021-11-15,2021-12-18,2035.0000000000002
F36695,2021-11-15,2021-12-18,2661.6000000000004
F36696,2021-11-15,2021-12-18,3904.0000000000005
F36697,2021-11-15,2021-12-18,3247.5000000000005
F36698,2021-11-18,2021-11-18,347.2875
F36699,2021-11-10,2021-11-18,1896.5520000000001
F36700,2021-11-05,2021-12-03,1248.3000000000002
F36701,2021-11-16,2021-12-18,28305.000000000004
F36702,2021-11-12,2022-01-17,42799.020000000004
F36703,2021-11-12,2021-11-18,1496.0000000000002
F36704,2021-11-18,2021-11-18,4411.0
F36705,2021-11-18,2021-12-18,960.0000000000001
F36706,2021-11-12,2021-11-18,1086.21
F36707,2021-11-18,2021-11-18,141.54
F36708,2021-11-19,2021-11-19,9448.18
F36709,2021-11-19,2021-11-19,740.6
F36710,2021-11-19,2021-12-19,560.5
F36711,2021-11-17,2021-11-19,1580.8000000000002
F36712,2021-11-19,2021-11-19,94.00000000000001
F36713,2021-11-12,2022-01-18,21399.510000000002
F36714,2021-11-19,2021-11-19,740.0000000000001
F36715,2021-11-19,2021-11-19,1800.0000000000002
F36716,2021-11-19,2021-11-19,1636.0000000000002
F36717,2021-10-22,2021-12-04,9395.85
F36718,2021-11-22,2021-12-22,2904.0
F36719,2021-11-17,2021-12-22,7500.017000000001
F36720,2021-11-22,2021-11-22,11284.800000000001
F36721,2021-11-10,2021-11-22,14000.000000000002
F36722,2021-11-22,2021-12-22,2904.0000000000005
F36723,2021-11-12,2021-11-22,7482.320000000001
F36724,2021-11-22,2021-11-22,781.5
F36725,2021-11-17,2021-11-22,5166.0
F36726,2021-11-22,2021-11-22,1192.7
F36727,2021-11-22,2021-11-22,42.364000000000004
F36728,2021-11-20,2021-12-22,6320.0
F36729,2021-11-17,2021-12-23,2741.0
F36730,2021-11-23,2021-11-23,1191.0
F36731,2021-11-19,2021-12-08,5528.0
F36732,2021-11-23,2021-12-08,2975.0000000000005
F36733,2021-11-23,2021-11-23,723.4000000000001
F36734,2021-11-23,2021-11-23,50400.00000000001
F36735,2021-11-23,2021-11-23,385.34000000000003
F36736,2021-11-23,2021-12-23,345.0
F36737,2021-11-22,2021-11-23,560.0
F36738,2021-11-23,2021-12-08,171.0
F36739,2021-11-23,2021-11-23,220.55
F36740,2021-11-24,2021-11-24,2053.8
F36741,2021-11-24,2021-11-24,4455.0
F36742,2021-11-24,2021-11-24,3500.0
F36743,2021-11-24,2021-11-24,418.1
F36744,2021-11-24,2021-11-24,2674.1100000000006
F36745,2021-11-23,2021-11-24,1688.0
F36746,2021-11-24,2021-11-24,550.0
F36747,2021-11-25,2021-11-24,1971.7800000000002
F36748,2021-11-22,2021-12-24,5351.1
F36749,2021-11-24,2021-11-24,570.5
F36750,2021-11-24,2021-11-24,1210.0
F36751,2021-11-24,2021-11-24,694.575
F36752,2021-11-16,2021-11-24,1705.5
F36753,2021-11-24,2021-11-24,1350.0
F36754,2021-11-24,2021-11-24,1386.0
F36755,2021-11-24,2021-12-25,5110.8486
F36756,2021-11-25,2021-11-25,484.00000000000006
F36757,2021-11-23,2021-11-25,1841.4
F36758,2021-11-25,2021-12-25,2280.0
F36759,2021-11-25,2021-11-25,241.4
F36760,2021-11-08,2021-11-25,800.0000000000001
F36761,2021-11-24,2021-12-25,5450.0
F36762,2021-11-19,2021-11-25,5600.000000000001
F36763,2021-11-25,2021-11-25,347.2875
F36764,2021-11-25,2021-11-25,1415.0000000000002
F36765,2021-11-17,2021-12-25,7500.017000000001
F36766,2021-11-26,2021-12-25,7132.200000000001
F36767,2021-10-29,2022-01-09,160869.15000000002
F36768,2021-11-25,2021-11-25,46.56
F36769,2021-11-25,2021-11-25,21.12
F36770,2021-11-26,2021-11-25,7600.000000000001
F36771,2021-11-26,2021-12-11,2130.0
F36772,2021-11-26,2021-12-11,3550.0000000000005
F36773,2021-11-26,2021-11-26,925.0000000000001
F36774,2021-11-26,2021-11-26,694.575
